datetime,plotcode,A,B
2021-01-05 16:30:00,2A22M,2.203333333333334,2.7969999999999997
2021-01-05 17:00:00,2A22M,2.196333333333333,2.7903333333333347
2021-01-05 17:30:00,2A22M,2.1846666666666668,2.7900000000000014
2021-01-05 13:00:00,3A01N,,
2021-01-05 13:30:00,3A01N,,
2021-01-05 14:00:00,3A01N,,
2021-01-05 14:30:00,3A01N,,
2021-01-05 15:00:00,3A01N,,
2021-01-05 15:30:00,3A01N,,
2021-01-05 16:00:00,3A01N,,
2021-01-05 16:30:00,3A01N,,
2021-01-05 17:00:00,3A01N,,
2021-01-05 17:30:00,3A01N,,
2021-01-05 13:00:00,3A02M,0.9933333333333334,1.6916666666666669
2021-01-05 13:30:00,3A02M,1.0720000000000005,1.7016666666666669
2021-01-05 14:00:00,3A02M,1.071,1.7149999999999996
2021-01-05 14:30:00,3A02M,1.038,1.728666666666666
2021-01-05 15:00:00,3A02M,1.071333333333333,1.7383333333333335
2021-01-05 15:30:00,3A02M,1.0943333333333336,1.7469999999999999
2021-01-05 16:00:00,3A02M,1.0736666666666663,1.7566666666666664
2021-01-05 16:30:00,3A02M,1.0316666666666667,1.763333333333334
2021-01-05 17:00:00,3A02M,0.9693333333333332,1.7696666666666674
2021-01-05 17:30:00,3A02M,0.937,1.7663333333333329
2021-01-05 13:00:00,3A03N,1.2160000000000002,1.6899999999999995
2021-01-05 13:30:00,3A03N,1.2833333333333337,1.6983333333333341
2021-01-05 14:00:00,3A03N,1.2636666666666665,1.709
2021-01-05 14:30:00,3A03N,1.2340000000000002,1.7206666666666663
2021-01-05 15:00:00,3A03N,1.2673333333333334,1.7289999999999992
2021-01-05 15:30:00,3A03N,1.285666666666667,1.7360000000000004
2021-01-05 16:00:00,3A03N,1.2553333333333334,1.743
2021-01-05 16:30:00,3A03N,1.2133333333333334,1.75
2021-01-05 17:00:00,3A03N,1.152666666666667,1.75
2021-01-05 17:30:00,3A03N,1.120666666666667,1.75
2021-01-05 13:00:00,3A04M,1.5673333333333332,2.517
2021-01-05 13:30:00,3A04M,1.5919999999999999,2.5146666666666664
2021-01-05 14:00:00,3A04M,1.6169999999999998,2.519
2021-01-05 14:30:00,3A04M,1.6199999999999997,2.52
2021-01-05 15:00:00,3A04M,1.626333333333334,2.52
2021-01-05 15:30:00,3A04M,1.6300000000000003,2.52
2021-01-05 16:00:00,3A04M,1.6303333333333336,2.522
2021-01-05 16:30:00,3A04M,1.6286666666666665,2.5253333333333337
2021-01-05 17:00:00,3A04M,1.6156666666666666,2.5290000000000004
2021-01-05 17:30:00,3A04M,1.599333333333334,2.5286666666666666
2021-01-05 13:00:00,3A05N,2.4573333333333327,
2021-01-05 13:30:00,3A05N,2.4573333333333327,
2021-01-05 14:00:00,3A05N,2.4599999999999995,
2021-01-05 14:30:00,3A05N,2.4599999999999995,
2021-01-05 15:00:00,3A05N,2.4599999999999995,
2021-01-05 15:30:00,3A05N,2.4603333333333324,
2021-01-05 16:00:00,3A05N,2.464666666666666,
2021-01-05 16:30:00,3A05N,2.469,
2021-01-05 17:00:00,3A05N,2.469666666666667,
2021-01-05 17:30:00,3A05N,2.4643333333333333,
2021-01-05 13:00:00,3A06N,0.8690000000000001,1.6599999999999993
2021-01-05 13:30:00,3A06N,0.9236666666666667,1.6599999999999993
2021-01-05 14:00:00,3A06N,0.9626666666666668,1.6703333333333334
2021-01-05 14:30:00,3A06N,0.9513333333333333,1.6813333333333331
2021-01-05 15:00:00,3A06N,0.9696666666666668,1.6903333333333332
2021-01-05 15:30:00,3A06N,0.9916666666666668,1.7000000000000004
2021-01-05 16:00:00,3A06N,0.9903333333333334,1.7053333333333334
2021-01-05 16:30:00,3A06N,0.9663333333333332,1.7100000000000002
2021-01-05 17:00:00,3A06N,0.9226666666666664,1.7186666666666663
2021-01-05 17:30:00,3A06N,0.8863333333333331,1.7196666666666665
2021-01-05 13:00:00,3A07N,1.4539999999999995,
2021-01-05 13:30:00,3A07N,1.486,
2021-01-05 14:00:00,3A07N,1.5133333333333332,
2021-01-05 14:30:00,3A07N,1.5099999999999996,
2021-01-05 15:00:00,3A07N,1.517333333333334,
2021-01-05 15:30:00,3A07N,1.5300000000000002,
2021-01-05 16:00:00,3A07N,1.5340000000000005,
2021-01-05 16:30:00,3A07N,1.5219999999999998,
2021-01-05 17:00:00,3A07N,1.497,
2021-01-05 17:30:00,3A07N,1.4680000000000002,
2021-01-05 13:00:00,3A08M,,
2021-01-05 13:30:00,3A08M,,
2021-01-05 14:00:00,3A08M,,
2021-01-05 14:30:00,3A08M,,
2021-01-05 15:00:00,3A08M,,
2021-01-05 15:30:00,3A08M,,
2021-01-05 16:00:00,3A08M,,
2021-01-05 16:30:00,3A08M,,
2021-01-05 17:00:00,3A08M,,
2021-01-05 17:30:00,3A08M,,
2021-01-05 13:00:00,3A09N,2.072333333333333,2.663333333333333
2021-01-05 13:30:00,3A09N,2.082,2.6636666666666664
2021-01-05 14:00:00,3A09N,2.0903333333333336,2.660333333333333
2021-01-05 14:30:00,3A09N,2.0930000000000004,2.661
2021-01-05 15:00:00,3A09N,2.091333333333333,2.660333333333333
2021-01-05 15:30:00,3A09N,2.090666666666667,2.6606666666666663
2021-01-05 16:00:00,3A09N,2.0886666666666667,2.6606666666666667
2021-01-05 16:30:00,3A09N,2.0806666666666667,2.659
2021-01-05 17:00:00,3A09N,2.0723333333333334,2.660333333333333
2021-01-05 17:30:00,3A09N,2.0650000000000004,2.655333333333334
2021-01-05 13:00:00,3A10M,,
2021-01-05 13:30:00,3A10M,,
2021-01-05 14:00:00,3A10M,,
2021-01-05 14:30:00,3A10M,,
2021-01-05 15:00:00,3A10M,,
2021-01-05 15:30:00,3A10M,,
2021-01-05 16:00:00,3A10M,,
2021-01-05 16:30:00,3A10M,,
2021-01-05 17:00:00,3A10M,,
2021-01-05 17:30:00,3A10M,,
2021-01-05 13:00:00,3A11N,1.963,2.361333333333333
2021-01-05 13:30:00,3A11N,1.9840000000000004,2.361
2021-01-05 14:00:00,3A11N,2.004666666666666,2.3626666666666667
2021-01-05 14:30:00,3A11N,2.0089999999999995,2.365666666666668
2021-01-05 15:00:00,3A11N,2.01,2.369
2021-01-05 15:30:00,3A11N,2.01,2.37
2021-01-05 16:00:00,3A11N,2.008666666666666,2.37
2021-01-05 16:30:00,3A11N,1.999,2.3703333333333334
2021-01-05 17:00:00,3A11N,1.9816666666666665,2.3706666666666667
2021-01-05 17:30:00,3A11N,1.9633333333333336,2.3703333333333334
2021-01-05 13:00:00,3A12M,1.0323333333333329,1.3363333333333336
2021-01-05 13:30:00,3A12M,1.123,1.3589999999999995
2021-01-05 14:00:00,3A12M,1.161,1.3903333333333332
2021-01-05 14:30:00,3A12M,1.1389999999999996,1.4140000000000004
2021-01-05 15:00:00,3A12M,1.176,1.4273333333333331
2021-01-05 15:30:00,3A12M,1.2036666666666669,1.4440000000000006
2021-01-05 16:00:00,3A12M,1.1953333333333334,1.4626666666666663
2021-01-05 16:30:00,3A12M,1.1603333333333334,1.4709999999999996
2021-01-05 17:00:00,3A12M,1.097333333333333,1.470333333333333
2021-01-05 17:30:00,3A12M,1.0556666666666668,1.4583333333333337
2021-01-05 13:00:00,3A13M,2.4506666666666663,2.6420000000000003
2021-01-05 13:30:00,3A13M,2.4606666666666666,2.6406666666666667
2021-01-05 14:00:00,3A13M,2.4723333333333337,2.6470000000000007
2021-01-05 14:30:00,3A13M,2.480666666666666,2.650000000000001
2021-01-05 15:00:00,3A13M,2.489666666666666,2.6516666666666664
2021-01-05 15:30:00,3A13M,2.494666666666667,2.6596666666666664
2021-01-05 16:00:00,3A13M,2.5,2.66
2021-01-05 16:30:00,3A13M,2.5033333333333343,2.660333333333333
2021-01-05 17:00:00,3A13M,2.5043333333333337,2.6619999999999995
2021-01-05 17:30:00,3A13M,2.5,2.666333333333333
2021-01-05 13:00:00,3A14M,2.620000000000001,1.8503333333333327
2021-01-05 13:30:00,3A14M,2.620000000000001,1.886
2021-01-05 14:00:00,3A14M,2.620000000000001,1.909666666666666
2021-01-05 14:30:00,3A14M,2.6273333333333326,1.91
2021-01-05 15:00:00,3A14M,2.6299999999999994,1.914666666666667
2021-01-05 15:30:00,3A14M,2.6316666666666664,1.927333333333333
2021-01-05 16:00:00,3A14M,2.6396666666666664,1.9283333333333337
2021-01-05 16:30:00,3A14M,2.64,1.9136666666666664
2021-01-05 17:00:00,3A14M,2.64,1.8886666666666672
2021-01-05 17:30:00,3A14M,2.64,1.8630000000000004
2021-01-05 13:00:00,3A15M,2.9733333333333336,3.385999999999999
2021-01-05 13:30:00,3A15M,2.9856666666666656,3.3793333333333333
2021-01-05 14:00:00,3A15M,2.9993333333333334,3.3723333333333345
2021-01-05 14:30:00,3A15M,3.001666666666667,3.370000000000001
2021-01-05 15:00:00,3A15M,3.0100000000000007,3.3690000000000007
2021-01-05 15:30:00,3A15M,3.0173333333333323,3.367
2021-01-05 16:00:00,3A15M,3.0253333333333337,3.361
2021-01-05 16:30:00,3A15M,3.03,3.36
2021-01-05 17:00:00,3A15M,3.03,3.36
2021-01-05 17:30:00,3A15M,3.029333333333333,3.3606666666666665
2021-01-05 13:00:00,3A16M,1.3956666666666664,2.0493333333333323
2021-01-05 13:30:00,3A16M,1.4176666666666666,2.043
2021-01-05 14:00:00,3A16M,1.443333333333334,2.0409999999999995
2021-01-05 14:30:00,3A16M,1.4500000000000004,2.044
2021-01-05 15:00:00,3A16M,1.4560000000000002,2.0493333333333323
2021-01-05 15:30:00,3A16M,1.4676666666666662,2.0499999999999994
2021-01-05 16:00:00,3A16M,1.4793333333333327,2.051
2021-01-05 16:30:00,3A16M,1.4789999999999994,2.0523333333333333
2021-01-05 17:00:00,3A16M,1.4653333333333336,2.056
2021-01-05 17:30:00,3A16M,1.4453333333333331,2.0580000000000003
2021-01-05 13:00:00,3A17M,0.8960000000000001,1.1986666666666668
2021-01-05 13:30:00,3A17M,0.9763333333333336,1.2399999999999995
2021-01-05 14:00:00,3A17M,0.9686666666666668,1.2813333333333332
2021-01-05 14:30:00,3A17M,0.937,1.2919999999999994
2021-01-05 15:00:00,3A17M,0.9743333333333332,1.304666666666667
2021-01-05 15:30:00,3A17M,0.996,1.321333333333333
2021-01-05 16:00:00,3A17M,0.9723333333333336,1.3336666666666668
2021-01-05 16:30:00,3A17M,0.9273333333333332,1.3323333333333331
2021-01-05 17:00:00,3A17M,0.862,1.318666666666667
2021-01-05 17:30:00,3A17M,0.8296666666666663,1.2979999999999998
2021-01-05 13:00:00,3A19M,1.0103333333333335,2.1396666666666664
2021-01-05 13:30:00,3A19M,1.0673333333333332,2.139
2021-01-05 14:00:00,3A19M,1.1090000000000002,2.14
2021-01-05 14:30:00,3A19M,1.1103333333333332,2.14
2021-01-05 15:00:00,3A19M,1.1283333333333334,2.1463333333333328
2021-01-05 15:30:00,3A19M,1.1516666666666664,2.1499999999999995
2021-01-05 16:00:00,3A19M,1.1586666666666663,2.1583333333333328
2021-01-05 16:30:00,3A19M,1.1466666666666667,2.16
2021-01-05 17:00:00,3A19M,1.1163333333333336,2.165
2021-01-05 17:30:00,3A19M,1.087333333333333,2.1700000000000004
2021-01-05 13:00:00,3A20M,1.4450000000000005,1.89
2021-01-05 13:30:00,3A20M,1.4699999999999993,1.89
2021-01-05 14:00:00,3A20M,1.4946666666666668,1.8936666666666664
2021-01-05 14:30:00,3A20M,1.5093333333333332,1.9003333333333328
2021-01-05 15:00:00,3A20M,1.516000000000001,1.9089999999999991
2021-01-05 15:30:00,3A20M,1.528,1.9103333333333328
2021-01-05 16:00:00,3A20M,1.5396666666666663,1.9190000000000005
2021-01-05 16:30:00,3A20M,1.5396666666666663,1.9200000000000004
2021-01-05 17:00:00,3A20M,1.5270000000000006,1.926
2021-01-05 17:30:00,3A20M,1.511,1.93
2021-01-05 13:00:00,3A21M,1.6746666666666663,2.2013333333333334
2021-01-05 13:30:00,3A21M,1.6936666666666669,2.2010000000000005
2021-01-05 14:00:00,3A21M,1.716666666666666,2.2030000000000003
2021-01-05 14:30:00,3A21M,1.7353333333333336,2.209333333333333
2021-01-05 15:00:00,3A21M,1.7480000000000002,2.2113333333333336
2021-01-05 15:30:00,3A21M,1.7616666666666674,2.2179999999999995
2021-01-05 16:00:00,3A21M,1.7740000000000005,2.2219999999999995
2021-01-05 16:30:00,3A21M,1.7806666666666666,2.2296666666666667
2021-01-05 17:00:00,3A21M,1.7853333333333332,2.2326666666666664
2021-01-05 17:30:00,3A21M,1.779666666666667,2.237
2021-01-05 13:00:00,3A22M,2.345999999999999,2.7600000000000007
2021-01-05 13:30:00,3A22M,2.358,2.7600000000000007
2021-01-05 14:00:00,3A22M,2.373,2.7600000000000007
2021-01-05 14:30:00,3A22M,2.384666666666667,2.7600000000000007
2021-01-05 15:00:00,3A22M,2.39,2.7600000000000007
2021-01-05 15:30:00,3A22M,2.3953333333333338,2.7600000000000007
2021-01-05 16:00:00,3A22M,2.4000000000000004,2.7600000000000007
2021-01-05 16:30:00,3A22M,2.4000000000000004,2.760333333333333
2021-01-05 17:00:00,3A22M,2.391,2.7626666666666666
2021-01-05 17:30:00,3A22M,2.389333333333333,2.7683333333333318
2021-01-05 13:00:00,3A23M,1.306,1.87
2021-01-05 13:30:00,3A23M,1.354666666666667,1.87
2021-01-05 14:00:00,3A23M,1.397333333333333,1.8796666666666684
2021-01-05 14:30:00,3A23M,1.39,1.8893333333333333
2021-01-05 15:00:00,3A23M,1.4056666666666662,1.8986666666666665
2021-01-05 15:30:00,3A23M,1.4283333333333332,1.9029999999999991
2021-01-05 16:00:00,3A23M,1.4363333333333332,1.91
2021-01-05 16:30:00,3A23M,1.418666666666666,1.9196666666666669
2021-01-05 17:00:00,3A23M,1.3806666666666665,1.9200000000000004
2021-01-05 17:30:00,3A23M,1.3423333333333332,1.9200000000000004
2021-01-05 13:00:00,3A24M,2.458999999999999,2.950000000000001
2021-01-05 13:30:00,3A24M,2.4723333333333337,2.9490000000000003
2021-01-05 14:00:00,3A24M,2.4876666666666667,2.9413333333333327
2021-01-05 14:30:00,3A24M,2.4993333333333334,2.9399999999999995
2021-01-05 15:00:00,3A24M,2.5036666666666667,2.9399999999999995
2021-01-05 15:30:00,3A24M,2.51,2.940666666666666
2021-01-05 16:00:00,3A24M,2.51,2.9399999999999995
2021-01-05 16:30:00,3A24M,2.51,2.9399999999999995
2021-01-05 17:00:00,3A24M,2.5043333333333333,2.9399999999999995
2021-01-05 17:30:00,3A24M,2.4936666666666665,2.9399999999999995
2021-01-05 13:00:00,4A01M,2.1300000000000003,2.7699999999999987
2021-01-05 13:30:00,4A01M,2.147333333333333,2.7663333333333338
2021-01-05 14:00:00,4A01M,2.156,2.760666666666668
2021-01-05 14:30:00,4A01M,2.1700000000000004,2.7600000000000007
2021-01-05 15:00:00,4A01M,2.1700000000000004,2.7600000000000007
2021-01-05 15:30:00,4A01M,2.170666666666667,2.7600000000000007
2021-01-05 16:00:00,4A01M,2.184,2.7600000000000007
2021-01-05 16:30:00,4A01M,2.1766666666666667,2.7600000000000007
2021-01-05 17:00:00,4A01M,2.170666666666667,2.7600000000000007
2021-01-05 17:30:00,4A01M,2.168,2.7596666666666674
2021-01-05 13:00:00,4A02M,2.0003333333333333,2.6903333333333332
2021-01-05 13:30:00,4A02M,2.0170000000000003,2.6899999999999995
2021-01-05 14:00:00,4A02M,2.035333333333333,2.6899999999999995
2021-01-05 14:30:00,4A02M,2.04,2.6899999999999995
2021-01-05 15:00:00,4A02M,2.04,2.6899999999999995
2021-01-05 15:30:00,4A02M,2.0449999999999995,2.6899999999999995
2021-01-05 16:00:00,4A02M,2.049666666666666,2.6899999999999995
2021-01-05 16:30:00,4A02M,2.04,2.6899999999999995
2021-01-05 17:00:00,4A02M,2.029000000000001,2.6899999999999995
2021-01-05 17:30:00,4A02M,2.0133333333333328,2.6899999999999995
2021-01-05 13:00:00,4A03M,2.100333333333333,2.652666666666668
2021-01-05 13:30:00,4A03M,2.120000000000001,2.6496666666666675
2021-01-05 14:00:00,4A03M,2.1406666666666663,2.6496666666666675
2021-01-05 14:30:00,4A03M,2.1413333333333333,2.6496666666666675
2021-01-05 15:00:00,4A03M,2.144,2.648666666666668
2021-01-05 15:30:00,4A03M,2.15,2.648666666666668
2021-01-05 16:00:00,4A03M,2.1506666666666665,2.649000000000001
2021-01-05 16:30:00,4A03M,2.147333333333333,2.650000000000001
2021-01-05 17:00:00,4A03M,2.1326666666666663,2.650333333333334
2021-01-05 17:30:00,4A03M,2.115333333333333,2.6503333333333345
2021-01-05 13:00:00,4A04M,1.8173333333333328,2.48
2021-01-05 13:30:00,4A04M,1.8496666666666663,2.4823333333333326
2021-01-05 14:00:00,4A04M,1.873,2.49
2021-01-05 14:30:00,4A04M,1.864,2.49
2021-01-05 15:00:00,4A04M,1.867,2.498666666666667
2021-01-05 15:30:00,4A04M,1.8760000000000008,2.5
2021-01-05 16:00:00,4A04M,1.8769999999999998,2.5
2021-01-05 16:30:00,4A04M,1.8616666666666672,2.504
2021-01-05 17:00:00,4A04M,1.8356666666666663,2.51
2021-01-05 17:30:00,4A04M,1.8123333333333336,2.5076666666666667
2021-01-05 13:00:00,4A05M,0.7806666666666666,1.6946666666666663
2021-01-05 13:30:00,4A05M,0.95,1.6990000000000005
2021-01-05 14:00:00,4A05M,0.5606666666666665,1.7036666666666669
2021-01-05 14:30:00,4A05M,0.702666666666667,1.7139999999999995
2021-01-05 15:00:00,4A05M,0.7716666666666668,1.724666666666666
2021-01-05 15:30:00,4A05M,0.7326666666666666,1.7306666666666664
2021-01-05 16:00:00,4A05M,0.5733333333333334,1.7400000000000004
2021-01-05 16:30:00,4A05M,0.376,1.7476666666666667
2021-01-05 17:00:00,4A05M,0.2453333333333333,1.75
2021-01-05 17:30:00,4A05M,0.25499999999999995,1.751
2021-01-05 13:00:00,4A06M,1.5233333333333337,2.0900000000000007
2021-01-05 13:30:00,4A06M,1.5403333333333329,2.0900000000000007
2021-01-05 14:00:00,4A06M,1.5616666666666668,2.089666666666667
2021-01-05 14:30:00,4A06M,1.57,2.0900000000000007
2021-01-05 15:00:00,4A06M,1.5726666666666664,2.0900000000000007
2021-01-05 15:30:00,4A06M,1.5820000000000003,2.0900000000000007
2021-01-05 16:00:00,4A06M,1.5900000000000007,2.0903333333333336
2021-01-05 16:30:00,4A06M,1.5900000000000007,2.0906666666666665
2021-01-05 17:00:00,4A06M,1.5839999999999996,2.094333333333333
2021-01-05 17:30:00,4A06M,1.5700000000000005,2.0970000000000004
2021-01-05 13:00:00,4A07M,1.0076666666666667,1.8636666666666668
2021-01-05 13:30:00,4A07M,1.0619999999999998,1.871
2021-01-05 14:00:00,4A07M,1.0959999999999999,1.8730000000000004
2021-01-05 14:30:00,4A07M,1.085,1.8833333333333333
2021-01-05 15:00:00,4A07M,1.1043333333333334,1.8906666666666667
2021-01-05 15:30:00,4A07M,1.1283333333333334,1.9
2021-01-05 16:00:00,4A07M,1.1326666666666665,1.903666666666666
2021-01-05 16:30:00,4A07M,1.1153333333333335,1.91
2021-01-05 17:00:00,4A07M,1.0776666666666666,1.9173333333333336
2021-01-05 17:30:00,4A07M,1.0420000000000005,1.9200000000000004
2021-01-05 13:00:00,4A08M,2.4639999999999995,2.554333333333333
2021-01-05 13:30:00,4A08M,2.4683333333333333,2.5529999999999995
2021-01-05 14:00:00,4A08M,2.4746666666666663,2.557333333333333
2021-01-05 14:30:00,4A08M,2.4833333333333334,2.5643333333333334
2021-01-05 15:00:00,4A08M,2.49,2.569999999999999
2021-01-05 15:30:00,4A08M,2.4953333333333334,2.5739999999999994
2021-01-05 16:00:00,4A08M,2.503333333333333,2.5816666666666666
2021-01-05 16:30:00,4A08M,2.5076666666666667,2.5853333333333333
2021-01-05 17:00:00,4A08M,2.5116666666666667,2.5880000000000005
2021-01-05 17:30:00,4A08M,2.509666666666667,2.5893333333333337
2021-01-05 13:00:00,4A09M,0.996,1.4636666666666664
2021-01-05 13:30:00,4A09M,1.068,1.4716666666666662
2021-01-05 14:00:00,4A09M,1.0576666666666668,1.4863333333333335
2021-01-05 14:30:00,4A09M,1.0266666666666666,1.4986666666666666
2021-01-05 15:00:00,4A09M,1.0669999999999995,1.5076666666666665
2021-01-05 15:30:00,4A09M,1.0896666666666668,1.516000000000001
2021-01-05 16:00:00,4A09M,1.071,1.5246666666666668
2021-01-05 16:30:00,4A09M,1.034,1.5300000000000002
2021-01-05 17:00:00,4A09M,0.9716666666666666,1.5306666666666666
2021-01-05 17:30:00,4A09M,0.934,1.531
2021-01-05 13:00:00,4A10M,2.1246666666666667,2.7503333333333333
2021-01-05 13:30:00,4A10M,2.135333333333333,2.75
2021-01-05 14:00:00,4A10M,2.152999999999999,2.75
2021-01-05 14:30:00,4A10M,2.16,2.75
2021-01-05 15:00:00,4A10M,2.1653333333333338,2.75
2021-01-05 15:30:00,4A10M,2.1700000000000004,2.75
2021-01-05 16:00:00,4A10M,2.173666666666667,2.75
2021-01-05 16:30:00,4A10M,2.1700000000000004,2.75
2021-01-05 17:00:00,4A10M,2.165666666666666,2.75
2021-01-05 17:30:00,4A10M,2.1533333333333333,2.75
2021-01-05 13:00:00,4A11M,1.0593333333333337,1.93
2021-01-05 13:30:00,4A11M,1.0803333333333334,1.93
2021-01-05 14:00:00,4A11M,1.09,1.93
2021-01-05 14:30:00,4A11M,1.09,1.93
2021-01-05 15:00:00,4A11M,1.0933333333333335,1.93
2021-01-05 15:30:00,4A11M,1.1000000000000003,1.9313333333333331
2021-01-05 16:00:00,4A11M,1.1000000000000003,1.9356666666666664
2021-01-05 16:30:00,4A11M,1.0963333333333334,1.94
2021-01-05 17:00:00,4A11M,1.0816666666666668,1.9396666666666664
2021-01-05 17:30:00,4A11M,1.0643333333333331,1.94
2021-01-05 13:00:00,4A12M,0.3903333333333333,1.6940000000000006
2021-01-05 13:30:00,4A12M,0.4803333333333333,1.7066666666666668
2021-01-05 14:00:00,4A12M,0.4443333333333334,1.7266666666666666
2021-01-05 14:30:00,4A12M,0.4189999999999999,1.742
2021-01-05 15:00:00,4A12M,0.469,1.7516666666666665
2021-01-05 15:30:00,4A12M,0.4886666666666668,1.7630000000000006
2021-01-05 16:00:00,4A12M,0.4506666666666666,1.773666666666667
2021-01-05 16:30:00,4A12M,0.3943333333333333,1.7813333333333332
2021-01-05 17:00:00,4A12M,0.3116666666666666,1.7860000000000005
2021-01-05 17:30:00,4A12M,0.2873333333333333,1.7800000000000002
2021-01-05 13:00:00,4A13M,,1.4403333333333332
2021-01-05 13:30:00,4A13M,,1.4523333333333337
2021-01-05 14:00:00,4A13M,,1.4673333333333332
2021-01-05 14:30:00,4A13M,,1.479999999999999
2021-01-05 15:00:00,4A13M,,1.487666666666667
2021-01-05 15:30:00,4A13M,,1.495666666666667
2021-01-05 16:00:00,4A13M,,1.5053333333333327
2021-01-05 16:30:00,4A13M,,1.5099999999999996
2021-01-05 17:00:00,4A13M,,1.5099999999999996
2021-01-05 17:30:00,4A13M,,1.506
2021-01-05 13:00:00,4A14M,1.100666666666667,1.4903333333333335
2021-01-05 13:30:00,4A14M,1.1656666666666669,1.4993333333333334
2021-01-05 14:00:00,4A14M,1.195,1.5046666666666662
2021-01-05 14:30:00,4A14M,1.1756666666666666,1.515333333333334
2021-01-05 15:00:00,4A14M,1.2073333333333331,1.5226666666666668
2021-01-05 15:30:00,4A14M,1.2343333333333335,1.5306666666666666
2021-01-05 16:00:00,4A14M,1.2273333333333332,1.5396666666666663
2021-01-05 16:30:00,4A14M,1.1960000000000002,1.5466666666666662
2021-01-05 17:00:00,4A14M,1.1406666666666667,1.5499999999999996
2021-01-05 17:30:00,4A14M,1.0993333333333333,1.5499999999999996
2021-01-05 13:00:00,4A15M,0.948,1.3400000000000007
2021-01-05 13:30:00,4A15M,1.025,1.3456666666666668
2021-01-05 14:00:00,4A15M,1.046,1.3623333333333327
2021-01-05 14:30:00,4A15M,1.0190000000000003,1.3776666666666668
2021-01-05 15:00:00,4A15M,1.0563333333333336,1.3909999999999998
2021-01-05 15:30:00,4A15M,1.0836666666666666,1.3999999999999997
2021-01-05 16:00:00,4A15M,1.0693333333333332,1.4099999999999997
2021-01-05 16:30:00,4A15M,1.0303333333333335,1.4196666666666669
2021-01-05 17:00:00,4A15M,0.9646666666666668,1.4200000000000004
2021-01-05 17:30:00,4A15M,0.92,1.4200000000000004
2021-01-05 13:00:00,4A16M,1.5633333333333337,2.25
2021-01-05 13:30:00,4A16M,1.5736666666666663,2.25
2021-01-05 14:00:00,4A16M,1.5856666666666674,2.244333333333333
2021-01-05 14:30:00,4A16M,1.5900000000000007,2.240333333333333
2021-01-05 15:00:00,4A16M,1.592666666666667,2.240666666666667
2021-01-05 15:30:00,4A16M,1.599333333333334,2.240666666666667
2021-01-05 16:00:00,4A16M,1.6043333333333334,2.241333333333333
2021-01-05 16:30:00,4A16M,1.604666666666667,2.245333333333334
2021-01-05 17:00:00,4A16M,1.5980000000000003,2.25
2021-01-05 17:30:00,4A16M,1.5859999999999996,2.25
2021-01-05 13:00:00,4A17M,,
2021-01-05 13:30:00,4A17M,,
2021-01-05 14:00:00,4A17M,,
2021-01-05 14:30:00,4A17M,,
2021-01-05 15:00:00,4A17M,,
2021-01-05 15:30:00,4A17M,,
2021-01-05 16:00:00,4A17M,,
2021-01-05 16:30:00,4A17M,,
2021-01-05 17:00:00,4A17M,,
2021-01-05 17:30:00,4A17M,,
2021-01-05 13:00:00,4A18M,1.7113333333333332,2.4500000000000006
2021-01-05 13:30:00,4A18M,1.7330000000000003,2.4500000000000006
2021-01-05 14:00:00,4A18M,1.7543333333333326,2.4500000000000006
2021-01-05 14:30:00,4A18M,1.7599999999999996,2.4500000000000006
2021-01-05 15:00:00,4A18M,1.7650000000000006,2.4500000000000006
2021-01-05 15:30:00,4A18M,1.7726666666666668,2.4500000000000006
2021-01-05 16:00:00,4A18M,1.7800000000000002,2.4500000000000006
2021-01-05 16:30:00,4A18M,1.7746666666666675,2.4500000000000006
2021-01-05 17:00:00,4A18M,1.7639999999999996,2.4500000000000006
2021-01-05 17:30:00,4A18M,1.7463333333333335,2.4500000000000006
2021-01-05 13:00:00,4A19M,2.0496666666666665,2.709999999999998
2021-01-05 13:30:00,4A19M,2.069666666666666,2.709999999999998
2021-01-05 14:00:00,4A19M,2.0826666666666664,2.709999999999998
2021-01-05 14:30:00,4A19M,2.071,2.709999999999998
2021-01-05 15:00:00,4A19M,2.073666666666666,2.709999999999998
2021-01-05 15:30:00,4A19M,2.08,2.709999999999998
2021-01-05 16:00:00,4A19M,2.075333333333333,2.709999999999998
2021-01-05 16:30:00,4A19M,2.066666666666667,2.709999999999998
2021-01-05 17:00:00,4A19M,2.0476666666666663,2.709999999999998
2021-01-05 17:30:00,4A19M,2.034333333333333,2.709999999999998
2021-01-05 13:00:00,4A20M,2.28,2.86
2021-01-05 13:30:00,4A20M,2.28,2.86
2021-01-05 14:00:00,4A20M,2.28,2.855666666666665
2021-01-05 14:30:00,4A20M,2.28,2.8499999999999988
2021-01-05 15:00:00,4A20M,2.28,2.8499999999999988
2021-01-05 15:30:00,4A20M,2.271666666666667,2.8499999999999988
2021-01-05 16:00:00,4A20M,2.2700000000000005,2.8430000000000013
2021-01-05 16:30:00,4A20M,2.261333333333333,2.8400000000000007
2021-01-05 17:00:00,4A20M,2.26,2.8400000000000007
2021-01-05 17:30:00,4A20M,2.252333333333333,2.8400000000000007
2021-01-05 13:00:00,4A21M,1.5970000000000004,2.26
2021-01-05 13:30:00,4A21M,1.6166666666666667,2.26
2021-01-05 14:00:00,4A21M,1.6363333333333334,2.26
2021-01-05 14:30:00,4A21M,1.64,2.26
2021-01-05 15:00:00,4A21M,1.6469999999999994,2.26
